lng	lat	count
121.505020	31.289474	1
121.505133	31.264600	1
121.505278	31.142106	1
121.505370	31.075594	1
121.505386	31.142717	1
121.505478	31.080500	1
121.505619	31.073093	1
121.505650	31.230294	1
121.506004	31.161293	1
121.506042	31.173687	1
121.506233	31.173704	1
121.506345	31.263508	1
121.506451	31.250301	1
121.506472	31.078881	1
121.506477	31.084936	7
121.506659	31.076769	1
121.506843	31.081435	1
121.506864	31.281896	7
121.506950	31.076844	2
121.507347	31.200818	1
121.507399	31.172699	1
121.507402	31.158070	1
121.507539	31.281268	16
121.507567	31.281858	1
121.507730	31.075477	1
121.507779	31.281463	1
121.507820	31.076666	1
121.507865	31.250912	1
121.507871	31.281581	9
121.508003	31.272711	1
121.508010	31.272719	1
121.508029	31.156692	1
121.508154	31.072693	1
121.508308	31.140828	1
121.508438	31.296621	3
121.508451	31.073060	1
121.508476	31.284643	1
121.508633	31.146982	1
121.508954	31.261332	1
121.508956	31.169008	1
121.509186	31.268956	1
121.509483	31.322896	1
121.509605	31.202206	1
121.509800	31.169324	1
121.509807	31.155553	1
121.509820	31.169443	1
121.510028	30.838365	1
121.510398	31.305618	1
121.510438	31.181694	1
121.510639	31.316130	1
121.510831	31.207360	1
121.511139	31.326332	1
121.511146	31.256511	1
121.511215	31.297548	1
121.511296	31.185397	1
121.511360	31.322586	1
121.512182	31.144592	1
121.512764	31.161954	1
121.513077	30.920227	1
121.513162	31.294602	38
121.513252	31.300400	30
121.513253	31.184249	1
121.513418	31.139688	1
121.513481	31.178673	1
121.513596	31.294462	1
121.513603	30.920103	1
121.513674	31.338524	2
121.513767	31.228557	1
121.513885	31.142140	2
121.513954	31.205096	1
121.514178	31.227876	1
121.514196	31.293934	1
121.514222	31.293923	1
121.514379	31.339631	1
121.514487	31.194715	1
121.514556	31.298281	2
121.514615	31.226977	19
121.514832	31.312841	1
121.514839	31.254075	1
121.515083	31.267151	1
121.515136	31.180876	1
121.515290	31.139278	1
121.515331	31.227610	7
121.515533	31.304321	1
121.515961	31.175676	1
121.516013	31.298390	1
121.516071	31.311822	1
121.516141	31.304463	1
121.516354	31.136111	1
121.516429	31.139523	1
121.516789	31.215463	1
121.516846	31.300738	23
121.516956	31.180897	1
121.516975	31.291683	1
121.517105	31.286724	1
121.517304	31.287484	1
121.517479	31.179905	1
121.517521	31.229593	47
121.517670	31.144325	1
121.517815	31.289534	1
121.518288	31.211693	1
121.518759	31.270109	1
121.518927	31.168811	1
121.519255	31.230488	1
121.519554	31.292906	1
121.519646	31.293243	86
121.519760	31.322317	1
121.519775	31.292492	11
121.519806	31.313011	1
121.519829	31.143387	1
121.519958	31.292086	18
121.519976	31.182519	1
121.520050	31.149227	1
121.520180	31.313938	1
121.520188	31.139791	1
121.520317	31.334160	2
121.520386	31.292786	1
121.520409	31.292732	1
121.520427	31.203798	1
121.520575	31.287409	1
121.520809	31.199715	1
121.520815	31.143711	1
121.521019	31.269279	1
121.521389	31.076675	1
121.521521	31.178881	1
121.521671	31.196662	1
121.521866	31.290594	1
121.522026	31.145409	1
121.522092	31.240931	2
121.522240	31.273918	1
121.522629	31.274685	1
121.522767	31.286400	1
121.522919	31.330378	1
121.522963	31.277672	1
121.523003	31.176340	1
121.523102	31.177406	1
121.523209	31.189316	1
121.523224	31.317272	1
121.523438	31.209743	1
121.523448	31.145316	1
121.523468	31.331557	1
121.523537	31.293680	1
121.523887	31.199236	1
121.523933	31.282888	1
121.524450	31.213583	1
121.524544	31.278919	1
121.524803	30.823173	1
121.524975	31.193685	1
121.525013	31.182799	1
121.525047	31.156279	1
121.525057	31.144877	1
121.525108	31.187572	1
121.525364	31.307435	1
121.525421	31.323797	1
121.525505	31.320614	2
121.525826	31.158125	1
121.525909	31.265341	1
121.525932	31.144354	1
121.526161	31.319084	1
121.526297	31.175686	3
121.526344	31.219797	1
121.526399	31.298404	1
121.526521	31.212391	1
121.526703	31.265722	1
121.526711	31.184338	1
121.526843	31.288027	1
121.527115	31.156996	1
121.527220	31.189317	1
121.527694	31.332297	1
121.527740	31.201963	1
121.528091	31.318436	1
121.528262	31.176080	1
121.528345	31.175496	1
121.528392	31.318704	1
121.528561	31.129430	2
121.528593	31.140893	1
121.528619	31.235723	1
121.528660	31.129545	5
121.528660	31.143011	1
121.528734	31.130858	5
121.528991	31.130982	3
121.529038	31.194869	1
121.529068	31.185070	1
121.529169	31.316505	1
121.529426	31.131198	2
121.529533	31.334385	1
121.529549	31.187916	1
121.529608	31.317603	1
121.529737	31.131244	1
121.529747	31.130333	1
121.530097	31.201554	1
121.530182	31.169037	1
121.530327	31.131281	3
121.530342	31.201473	1
121.530889	31.278378	1
121.530952	31.316488	1
121.531005	31.045631	1
121.531362	31.129651	2
121.531416	31.167701	1
121.531523	31.325072	1
121.531625	31.129204	1
121.531823	31.240655	1
121.531840	31.140060	1
121.532082	31.193003	1
121.532161	31.190215	1
121.532356	31.130655	1
121.532442	31.269523	1
121.532492	31.314645	1
121.532516	31.128664	19
121.532547	31.233002	1
121.532598	31.044263	1
121.532753	31.130171	1
121.532866	31.203385	2
121.532990	31.164114	1
121.532994	31.146960	8
121.533076	31.259534	1
121.533137	31.139479	1
121.533319	31.147198	9
121.533328	31.146502	7
121.533516	31.044522	1
121.533528	31.145934	9
121.533531	31.047405	1
121.533540	31.065317	1
121.533661	31.048252	1
121.533699	31.146671	7
121.533714	31.305912	1
121.533779	31.146076	5
121.533804	31.141708	1
121.533951	31.291436	1
121.534046	31.140145	1
121.534073	31.163214	1
121.534134	31.181955	1
121.534173	31.130619	1
121.534195	31.301439	1
121.534752	31.146454	1
121.534791	31.045860	1
121.534874	31.305212	1
121.535081	31.146591	1
121.535110	31.329453	1
121.535202	31.046284	1
121.535203	31.048024	1
121.535216	31.146621	4
121.535420	31.146781	1
121.535864	31.273215	1
121.536329	31.045318	1
121.536589	31.333917	1
121.536646	31.315974	1
121.536652	31.189449	1
121.536702	31.307560	1
121.536827	31.302334	1
121.536828	31.058529	1
121.537021	31.184829	1
121.537069	31.199614	1
121.537079	31.257500	1
121.537122	31.178360	1
121.537170	31.056435	1
121.537189	31.197956	1
121.537201	31.228830	1
121.537300	31.059151	1
121.537304	30.824352	1
121.537371	31.046602	1
121.537445	31.185194	1
121.537453	31.202192	1
121.537537	31.199060	1
121.537582	31.304966	1
121.537588	31.308296	1
121.537720	31.048871	1
121.537740	31.164825	1
121.537888	31.178179	1
121.537964	31.046297	1
121.537982	31.330518	1
121.537987	31.331604	1
121.538033	31.046620	1
121.538040	31.166342	1
121.538422	31.043432	1
121.538866	31.330390	1
121.538875	31.180157	1
121.538875	31.299967	1
121.538881	31.131651	2
121.538910	31.160715	1
121.538994	31.130377	1
121.539001	31.177771	1
121.539009	31.319241	1
121.539124	31.200113	1
121.539224	31.212327	1
121.539904	31.322716	1
121.539913	31.180950	1
121.539970	31.176508	2
121.540113	31.305207	1
121.540122	31.304436	1
121.540314	31.198019	1
121.540382	31.212114	1
121.540688	31.304560	1
121.540727	31.198421	1
121.540852	31.235467	1
121.540919	31.168787	1
121.540930	31.062617	1
121.541039	31.210915	1
121.541196	31.141517	1
121.541226	31.183469	1
121.541243	31.271593	1
121.541267	31.367823	1
121.541359	31.186632	1
121.541702	31.318632	1
121.541718	31.329788	1
121.542320	31.207491	2
121.542691	30.822322	1
121.542770	31.299114	1
121.543785	31.210420	1
121.544016	31.227449	1
121.544037	31.201002	1
121.544073	31.246264	1
121.544250	31.231386	1
121.544270	31.209629	1
121.544379	31.221517	4
121.544654	31.202553	1
121.544907	31.200144	1
121.544930	31.119690	1
121.545396	30.823051	1
121.545532	31.147287	1
121.545814	31.185241	1
121.546264	31.205396	1
121.546498	31.203944	1
121.546753	31.236271	1
121.547142	31.172670	1
121.547277	31.244864	1
121.547351	31.290165	1
121.547377	31.201242	1
121.547575	31.235701	1
121.547628	31.210065	1
121.547905	31.200867	1
121.547958	31.209721	1
121.548316	31.183856	1
121.548427	31.179239	1
121.548721	31.168431	1
121.549599	31.247688	1
121.549622	31.173998	1
121.549829	31.120194	1
121.549966	31.119760	1
121.550075	31.169162	1
121.550095	31.184305	1
121.550407	31.202393	1
121.550444	31.200731	1
121.550613	31.236662	1
121.550669	31.224701	3
121.550895	31.205510	1
121.551006	31.199082	1
121.551392	31.279448	1
121.551819	31.119305	1
121.551901	31.209222	1
121.551956	31.191174	1
121.552310	31.210597	1
121.552475	31.199654	1
121.552603	31.199656	1
121.552750	31.221615	1
121.552849	31.222265	1
121.553022	31.191090	1
121.553099	31.191385	1
121.553292	31.208639	1
121.553513	31.204931	1
121.553799	31.199934	1
121.553830	31.210175	1
121.553913	31.225729	1
121.553949	30.983103	1
121.554507	31.195978	1
121.554576	31.233878	1
121.554787	31.237822	1
121.554920	31.288002	1
121.555468	31.252509	1
121.555908	31.252890	1
121.556210	30.980879	1
121.556435	31.237329	1
121.556524	31.190247	1
121.556877	31.239433	1
121.556906	31.236487	1
121.557024	31.196707	1
121.557712	31.240076	1
121.557762	31.241146	1
121.557771	31.278120	1
121.557828	31.196730	1
121.558306	31.195681	1
121.558441	31.241227	1
121.558546	30.862264	1
121.558644	31.245131	1
121.558910	31.248470	1
121.558997	31.194351	1
121.559408	31.197023	1
121.559860	31.122612	1
121.559876	31.196373	1
121.559967	31.181406	1
121.559984	31.196703	1
121.560145	31.206631	1
121.560341	31.121429	1
121.560478	31.250399	1
121.560552	31.230495	1
121.560654	31.241188	1
121.560677	31.136120	1
121.561081	31.138702	1
121.561142	31.246073	1
121.561150	31.212915	1
121.561272	31.252270	1
121.561396	31.138025	1
121.561424	31.238842	1
121.561462	31.194951	1
121.561516	30.979198	1
121.561554	31.138092	1
121.561600	31.136320	1
121.561601	31.246876	1
121.561737	31.224815	1
121.561745	31.246302	1
121.561760	31.228224	1
121.561892	31.138188	1
121.561913	31.347776	1
121.562042	31.239557	1
121.562069	31.196487	1
121.562472	31.184069	1
121.562481	31.347394	1
121.562636	31.137971	1
121.562678	30.861814	1
121.563148	31.149067	1
121.563232	31.149466	1
121.563393	31.196301	1
121.563622	31.122355	1
121.563634	31.239274	1
121.563717	31.237811	1
121.563805	31.137306	1
121.563858	31.243315	1
121.563988	31.174870	1
121.564025	30.859943	1
121.564266	31.189678	1
121.564414	31.197102	1
121.564569	30.861831	1
121.564682	31.176462	1
121.564729	31.243890	1
121.565125	31.116262	1
121.565140	31.114326	1
121.565767	31.249450	1
121.566124	31.115448	1
121.566322	31.115456	1
121.567326	31.158647	1
121.567436	31.195295	1
121.567507	31.250348	1
121.567703	31.245945	1
121.568062	31.115446	10
121.568164	31.154274	1
121.568199	31.217514	1
121.568483	31.120909	1
121.568584	31.243591	1
121.568687	31.258280	1
121.568885	31.350543	1
121.568951	31.225586	1
121.569031	39.461326	4
121.569153	31.157318	1
121.569181	31.252612	1
121.569413	31.245113	1
121.569531	31.238518	1
121.569611	31.114523	55
121.569626	31.114536	23
121.569684	31.110355	1
121.569883	31.157630	2
121.569991	31.197568	1
121.570030	31.113997	53
121.570129	31.114006	94
121.570221	31.345335	1
121.570297	31.247211	1
121.570465	31.103395	1
121.570465	31.157209	1
121.570503	31.350750	1
121.570648	31.341412	1
121.571160	31.347586	1
121.571238	31.348406	1
121.571350	31.112982	1
121.571578	31.334533	1
121.571858	31.155169	1
121.572238	31.239520	1
121.572240	31.161264	1
121.572277	31.251884	1
121.572331	31.240924	1
121.572556	31.263256	1
121.572786	31.241508	1
121.572905	31.161153	1
121.573090	31.156883	1
121.573097	31.266258	1
121.573227	31.251678	1
121.573269	31.155435	1
121.573303	31.240303	1
121.573341	31.234987	1
121.573692	31.265469	1
121.574310	31.027418	1
121.574570	31.149563	1
121.575116	31.242314	1
121.575130	31.101929	1
121.575668	31.150702	1
121.575668	31.159098	1
121.575958	31.288296	1
121.576016	31.235801	1
121.576035	31.110130	1
121.576355	31.128365	2
121.576599	31.129894	1
121.576836	31.134779	1
121.576918	31.238843	1
121.576964	30.928321	1
121.577041	31.295254	1
121.577042	31.131243	1
121.577134	31.111959	1
121.577198	31.197565	1
121.577240	31.294759	1
121.577258	31.247061	1
121.577260	31.335826	1
121.577354	31.289176	1
121.577484	31.288546	1
121.577773	31.284480	1
121.577809	31.281457	1
121.577881	31.147945	1
121.577904	31.232252	1
121.577948	31.129409	1
121.578278	31.249296	1
121.578354	31.107071	1
121.578392	31.239567	1
121.578735	31.113340	1
121.578906	31.251106	1
121.579211	31.277694	1
121.579313	31.100861	1
121.579370	31.250586	1
121.579529	31.121109	1
121.579800	31.256508	1
121.579819	31.150026	1
121.579889	31.155751	1
121.580238	31.265038	1
121.580409	31.268304	1
121.580482	31.155138	1
121.580566	31.154909	1
121.580658	31.122547	1
121.580847	31.250751	1
121.580853	31.284561	1
121.580964	31.275598	1
121.581028	31.153227	1
121.581186	31.154703	2
121.581267	31.264903	1
121.581382	31.119135	1
121.581406	31.154743	1
121.581501	30.923556	1
121.581557	31.292601	1
121.581634	31.096079	1
121.581692	31.264190	1
121.581699	31.262891	1
121.581789	31.327323	1
121.581850	31.327466	1
121.581856	31.254971	1
121.581871	31.128237	1
121.582062	31.127558	1
121.582062	31.327449	1
121.582069	31.155725	1
121.582117	31.339259	1
121.582169	31.030308	1
121.582226	31.339588	1
121.582458	31.153465	1
121.582497	31.127678	1
121.582565	31.349470	1
121.582619	31.251377	1
121.582630	31.330263	1
121.582637	31.328132	1
121.582761	31.330142	1
121.582766	31.330235	1
121.582774	31.330308	1
121.582791	31.330006	1
121.582817	31.127865	1
121.582828	31.328757	1
121.582850	31.328623	1
121.582855	31.328956	1
121.582930	31.349770	2
121.582998	31.152571	1
121.583287	31.285013	1
121.583407	31.314626	1
121.583496	31.248563	2
121.583503	31.042912	1
121.583523	31.272316	1
121.583566	31.098426	1
121.583618	31.314999	2
121.583759	30.929344	1
121.583786	31.347170	3
121.583808	31.284647	1
121.583862	31.125128	2
121.584141	31.306529	2
121.584466	31.314544	1
121.584476	31.337752	1
121.584663	31.259660	1
121.584794	31.338437	1
121.584808	31.094473	1
121.584923	31.125114	1
121.585068	31.106831	1
121.585091	31.291229	2
121.585157	31.293083	1
121.585175	31.125950	1
121.585228	31.251965	1
121.585243	31.242167	1
121.585373	31.094437	1
121.585373	31.125092	1
121.585388	31.110561	1
121.585449	31.315128	1
121.585464	31.090099	1
121.585487	31.096109	1
121.585564	31.120951	1
121.585691	31.337278	1
121.586101	31.284472	1
121.586182	31.294159	1
121.586420	37.395394	4
121.586456	31.305656	1
121.586461	31.284460	1
121.586548	31.096834	1
121.586624	31.119513	1
121.586662	31.343658	1
121.586700	31.026428	1
121.586736	31.279050	1
121.586769	31.265549	1
121.586853	31.113779	1
121.586884	31.099241	1
121.587199	31.277203	1
121.587212	31.033009	1
121.587372	31.095533	1
121.587395	31.281408	1
121.587448	31.096718	1
121.587479	31.200956	1
121.587507	31.124885	1
121.587597	31.278498	1
121.587738	31.096693	1
121.587746	31.278126	1
121.587799	31.243887	1
121.587800	31.277560	1
121.587868	31.095127	1
121.588010	31.244290	1
121.588043	31.294817	1
121.588136	31.292069	1
121.588226	31.070436	2
121.588295	31.294815	1
121.588396	31.095676	1
121.588486	31.258192	1
121.588654	31.201180	1
121.588821	31.116075	1
121.588852	31.277580	1
121.588936	31.031694	1
121.589096	31.031702	1
121.589157	31.071011	6
121.589340	31.115219	1
121.589348	31.070543	1
121.589409	31.095064	1
121.589653	31.116453	1
121.589753	31.116006	1
121.589882	31.116631	1
121.590027	31.067310	1
121.590065	31.031954	1
121.590103	31.031881	1
121.590179	31.196892	1
121.590187	31.115757	1
121.590431	31.086014	1
121.590482	31.264625	1
121.590508	31.087271	1
121.590683	31.032080	1
121.590912	30.842550	1
121.590984	31.294844	1
121.591156	31.114706	1
121.591546	31.258305	1
121.591587	31.259222	1
121.591851	31.279771	1
121.592198	29.957395	1
121.592644	31.298206	1
121.592651	31.331944	1
121.593056	31.292094	1
121.593132	31.246613	13
121.593191	31.278018	1
121.593252	31.268254	1
121.593615	31.293320	1
121.594025	31.031988	1
121.594243	31.273106	1
121.594249	31.276147	1
121.594362	31.258735	1
121.594376	31.082981	1
121.594486	31.273307	1
121.594597	31.219275	1
121.594897	31.271070	1
121.595025	31.218552	1
121.595496	31.030489	1
121.595686	31.280994	1
121.595734	31.324881	1
121.595757	31.277763	1
121.595829	31.280476	1
121.595961	31.280379	1
121.596031	31.202826	1
121.596031	31.261428	1
121.596085	31.126562	1
121.596100	31.039310	1
121.596138	31.125610	1
121.596402	31.267825	1
121.596466	31.250528	31
121.596486	31.278378	1
121.596716	31.280480	1
121.596897	31.253299	1
121.596925	31.250223	26
121.597466	31.257956	2
121.597694	31.034908	1
121.597725	31.035070	1
121.597775	31.269906	1
121.597786	31.038660	1
121.598328	31.269621	1
121.598359	31.037437	1
121.598402	31.126966	1
121.598404	31.126966	1
121.598434	31.119202	1
121.598570	31.260709	1
121.598747	31.128429	1
121.598851	31.273515	1
121.598900	31.122923	1
121.599333	31.256843	1
121.600301	31.035062	1
121.600391	31.125226	1
121.600586	31.035696	2
121.600594	31.278385	1
121.600609	31.125269	1
121.600645	31.252030	1
121.600729	31.261608	1
121.600845	31.252562	47
121.600870	31.122625	2
121.601067	31.122341	1
121.601450	31.253328	1
121.601494	31.259485	1
121.601703	31.118926	1
121.601746	31.034855	1
121.602295	31.259493	1
121.602417	31.122961	1
121.602586	31.274979	1
121.602593	31.275050	1
121.602733	31.270761	1
121.603065	31.116074	1
121.603184	31.265983	1
121.603469	31.268791	1
121.605141	31.075115	1
121.605255	31.300308	1
121.605381	31.021424	1
121.605507	31.020861	1
121.605621	31.020872	1
121.605704	31.138389	1
121.605959	31.138428	1
121.605959	31.285041	1
121.606133	31.286654	1
121.606283	31.297470	1
121.606323	31.285694	1
121.606325	31.298119	1
121.606430	31.266132	1
121.606483	31.301233	1
121.606728	31.301235	1
121.607086	31.300579	1
121.607159	31.291578	1
121.607234	31.291601	1
121.607313	30.834028	1
121.607323	31.291622	1
121.607329	31.283611	1
121.607368	31.291645	1
121.607590	31.291700	1
121.607699	31.291586	1
121.607735	31.291601	1
121.607757	31.287527	1
121.607963	31.269426	1
121.608514	31.291321	1
121.608536	31.299250	1
121.608629	31.281431	1
121.608810	31.291384	1
121.608826	31.299372	1
121.608925	31.299417	1
121.608963	31.263342	1
121.609161	31.291487	1
121.609314	31.291542	1
121.609474	31.291588	1
121.609512	31.291603	
